timestamp,area_id,area_center_x,area_center_y,priority,group_members,group_size,leader_id,group_confidence,member_uploads,leader_uploads
000078,14_1,5.000,-31.000,2.100000,1,1,1,0.937491,0,1
000078,12_11,-15.000,29.000,2.100000,16;20,2,16,0.985991,1,1
000078,15_6,15.000,-1.000,2.100000,4,1,4,0.914653,0,1
000078,11_6,-25.000,-1.000,2.100000,9;10,2,9,0.988538,1,1
000078,13_9,-5.000,17.000,2.100000,20;7,2,20,0.954287,1,1
000078,17_7,35.000,5.000,2.100000,12,1,12,0.863079,0,1
000078,15_9,15.000,17.000,2.100000,7,1,7,0.861291,0,1
000078,16_8,25.000,11.000,2.100000,12;4,2,12,0.967688,1,1
000078,14_0,5.000,-37.000,2.100000,1;2,2,2,0.959067,1,1
000078,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000078,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956907,1,1
000078,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000078,11_4,-25.000,-13.000,2.100000,10,1,10,0.813908,0,1
000078,12_7,-15.000,5.000,2.100000,10,1,10,0.813889,0,1
000078,15_8,15.000,11.000,2.100000,7;4,2,7,0.959073,1,1
000078,16_4,25.000,-13.000,2.100000,4;12,2,4,0.903536,1,1
000078,14_11,5.000,29.000,2.100000,7;16;20,3,16,0.843064,2,1
000078,16_5,25.000,-7.000,2.000000,4;12,2,4,0.968464,1,1
000078,14_13,5.000,41.000,2.000000,16,1,16,0.094543,0,1
000078,13_1,-5.000,-31.000,1.100000,2;11,2,2,0.987918,1,1
000078,12_10,-15.000,23.000,1.100000,20;16,2,20,0.986066,1,1
000078,10_6,-35.000,-1.000,0.000000,19,1,19,0.946431,0,1
000078,6_12,-75.000,35.000,0.000000,14,1,14,0.939486,0,1
000078,9_6,-45.000,-1.000,0.000000,13,1,13,0.915841,0,1
000078,6_13,-75.000,41.000,0.000000,14,1,14,0.904356,0,1
000078,16_6,25.000,-1.000,0.000000,12;4,2,12,0.989014,1,1
000080,13_2,-5.000,-25.000,4.300000,11;2,2,11,0.985538,1,1
000080,12_9,-15.000,17.000,4.200000,5;20,2,5,0.994239,1,1
000080,11_7,-25.000,5.000,3.200000,9;10,2,9,0.985547,1,1
000080,14_10,5.000,23.000,3.200000,7,1,7,0.896279,0,1
000080,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000080,12_4,-15.000,-13.000,3.200000,10,1,10,0.811568,0,1
000080,14_3,5.000,-19.000,3.200000,1;8,2,1,0.943908,1,1
000080,13_0,-5.000,-37.000,3.100000,2,1,2,0.956709,0,1
000080,17_5,35.000,-7.000,3.100000,12;4,2,12,0.858988,1,1
000080,15_4,15.000,-13.000,3.000000,8,1,8,0.924505,0,1
000080,15_3,15.000,-19.000,3.000000,8;1,2,8,0.962842,1,1
000080,11_5,-25.000,-7.000,2.200000,10;9,2,10,0.978466,1,1
000080,14_9,5.000,17.000,2.100000,7,1,7,0.937673,0,1
000080,14_1,5.000,-31.000,2.100000,1,1,1,0.937491,0,1
000080,16_7,25.000,5.000,2.100000,12;4,2,4,0.990285,1,1
000080,12_11,-15.000,29.000,2.100000,16;20,2,16,0.985529,1,1
000080,15_6,15.000,-1.000,2.100000,4,1,4,0.914748,0,1
000080,11_6,-25.000,-1.000,2.100000,9;10,2,9,0.988823,1,1
000080,17_7,35.000,5.000,2.100000,12,1,12,0.870913,0,1
000080,15_9,15.000,17.000,2.100000,7,1,7,0.865607,0,1
000080,14_0,5.000,-37.000,2.100000,1;2,2,2,0.955186,1,1
000080,16_8,25.000,11.000,2.100000,12;4,2,12,0.966740,1,1
000080,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000080,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956908,1,1
000080,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000080,12_7,-15.000,5.000,2.100000,10,1,10,0.816553,0,1
000080,15_8,15.000,11.000,2.100000,7;4,2,7,0.959838,1,1
000080,11_4,-25.000,-13.000,2.100000,10,1,10,0.811257,0,1
000080,16_4,25.000,-13.000,2.100000,4;12,2,4,0.912204,1,1
000080,14_11,5.000,29.000,2.100000,7;16;20,3,20,0.835117,2,1
000080,14_13,5.000,41.000,2.100000,16,1,16,0.112138,0,1
000080,13_9,-5.000,17.000,2.000000,20;7,2,20,0.953231,1,1
000080,16_5,25.000,-7.000,2.000000,4;12,2,4,0.968362,1,1
000080,13_1,-5.000,-31.000,1.100000,2;11,2,2,0.988409,1,1
000080,15_5,15.000,-7.000,1.100000,4,1,4,0.853453,0,1
000080,10_6,-35.000,-1.000,0.000000,19,1,19,0.946437,0,1
000080,6_12,-75.000,35.000,0.000000,14,1,14,0.944805,0,1
000080,9_6,-45.000,-1.000,0.000000,13,1,13,0.918872,0,1
000080,16_6,25.000,-1.000,0.000000,4;12,2,12,0.988630,1,1
000080,12_10,-15.000,23.000,0.000000,20;16,2,16,0.985119,1,1
